id,female,white,black,hispanic,asian,other_race,age_ba,firstgen,parent_income_q,parent_grad,ugpa,stem_major,bus_major,ed_major,socsci_major,selective_inst,public_ug,state_unemp,metro,state,ga_funding,ga_funding_adj,eta_ability,eta_taste,eta_prod,ga_dev,z_masters,p_masters,u_d,masters,ln_salary_0,te_masters,ln_salary_1,ln_salary,salary
4453,1,1,0,0,0,0,22,0,4,0,2.8096535,0,1,0,0,0,1,4.5512271,0,23,14.747314,13.272583,-.87759691,-.96689063,-1.0871527,-4.727417,-1.8648368,.031102141,.7261728,0,9.6170359,.16508615,9.7821217,9.6170359,15018.467
1178,1,1,0,0,0,0,24,0,4,0,2.5853071,0,0,0,1,1,0,5.1227965,1,23,11.031972,11.031972,-.79140723,.3843357,-.13731317,-6.9680281,-.00097001327,.49961302,.48998043,1,10.583548,.11470507,10.698253,10.698253,44278.418
3764,0,0,0,1,0,0,23,0,2,1,2.43153,0,0,0,1,1,0,6.2045608,1,23,13.901509,13.901509,1.2882178,1.1129729,1.2751819,-4.0984907,-3.066396,.0010832808,.80583501,0,11.651673,.53267521,12.184348,11.651673,114883.44
3076,1,1,0,0,0,0,23,1,3,0,2.9522266,1,0,0,0,0,1,5.7023392,1,23,15.781158,20.515505,.15383302,.24538603,.40490419,2.5155048,1.0332795,.84926343,.1030062,1,11.093639,.30194432,11.395584,11.395584,88928.156
1747,0,1,0,0,0,0,24,0,4,0,2.8003864,0,0,0,1,0,1,6.4948997,1,23,14.197055,14.197055,.40569139,.30701891,.79045498,-3.8029451,-2.5648327,.0051612784,.91282719,0,11.218947,.3518216,11.570769,11.218947,74529.281
7932,1,0,0,0,1,0,24,0,4,0,2.6862748,0,0,0,1,0,1,6.4057317,1,23,10.298801,10.298801,-.22594382,-.54569417,-.087213367,-7.7011986,-3.2512305,.0005745333,.70576453,0,10.485549,.24615335,10.731703,10.485549,35794.48
6320,0,1,0,0,0,0,23,0,4,0,2.7953439,0,0,0,1,0,0,5.8965564,0,23,13.59791,13.59791,-1.0752426,-.52122819,-1.0343268,-4.4020901,-1.0975927,.13619119,.32813129,0,9.7341261,.086005047,9.8201313,9.7341261,16884.074
7880,0,1,0,0,0,0,22,0,4,0,2.6497259,0,0,1,0,1,1,7.5264158,1,23,11.987421,13.186163,.94816238,1.2573971,.66985559,-4.8138371,-2.6579566,.0039308006,.88100463,0,11.100301,.59160119,11.691902,11.100301,66191.07
2609,0,1,0,0,0,0,22,0,2,0,2.7478204,1,0,0,0,0,1,6.0390768,0,23,16.456255,21.393131,-1.3672354,-1.6837823,-1.1761906,3.3931313,-5.0475879,2.2371150e-07,.97823197,0,9.904788,.095421635,10.00021,9.904788,20026.025
5572,0,0,0,1,0,0,22,1,3,1,2.8491299,0,0,0,1,0,1,5.2752719,1,23,15.572076,15.572076,.68967253,.39668775,.63725251,-2.4279242,-1.6127534,.053399049,.85262185,0,11.101773,.40981084,11.511584,11.101773,66288.602
7517,1,1,0,0,0,0,22,1,3,0,3.1697438,0,0,0,1,0,0,5.8909273,0,23,14.445112,14.445112,.34358656,.18155608,.81772816,-3.5548878,-2.4905522,.0063772383,.060863536,0,11.136464,.37534556,11.511809,11.136464,68628.563
7900,1,1,0,0,0,0,23,1,2,0,2.7823248,0,1,0,0,0,1,6.7174397,1,23,16.256025,14.630423,-.22025749,-.42313057,-.37429491,-3.3695774,-2.657104,.003940756,.32159808,0,10.227732,.27982935,10.507561,10.227732,27659.699
2142,0,1,0,0,0,0,23,0,5,0,3.0758898,0,0,0,1,0,0,6.3874636,1,23,13.95318,13.95318,-1.1309077,-.88844883,-2.0718806,-4.0468197,-1.1039248,.13481289,.70202577,0,9.1387835,.081701271,9.2204847,9.1387835,9309.4326
5222,1,0,0,0,1,0,23,0,5,1,2.7601469,0,0,0,1,0,1,6.4447494,1,23,10.780534,10.780534,-1.5692283,-1.1549587,-1.3922446,-7.2194662,1.5878866,.94384402,.80079013,1,9.4660282,-.09093941,9.3750887,9.3750887,11790.963
6330,1,1,0,0,0,0,24,0,2,0,2.915755,1,0,0,0,0,1,6.9102054,1,23,14.280099,18.564127,-.57059646,-.97913718,-.3198393,.56412697,-1.9327021,.026636455,.38046184,0,10.55389,.25351009,10.807401,10.55389,38326.246
497,1,0,0,0,0,1,23,0,3,0,3.039844,1,0,0,0,0,1,5.0994616,0,23,13.437236,17.468407,2.1551545,1.4389521,2.3706551,-.53159332,1.7733358,.96191347,.5167076,1,12.464799,.65966082,13.12446,13.12446,501049.53
1710,1,1,0,0,0,0,24,1,2,0,2.5286226,1,0,0,0,0,0,7.9522181,0,23,15.782408,20.51713,-.24919702,-.23108381,.26814371,2.5171299,-.94000572,.17360732,.78440791,0,10.758981,.27930132,11.038282,10.758981,47050.688
5088,0,1,0,0,0,0,22,1,4,1,2.9442964,0,0,0,1,0,1,6.5838346,1,23,12.49183,12.49183,-1.4839107,-1.2628304,-1.1506984,-5.5081701,-.22203833,.41214201,.096069545,1,9.6434469,-.0073579396,9.6360893,9.6360893,15307.364
4097,1,1,0,0,0,0,25,1,3,1,2.9864259,0,0,0,1,0,0,6.8920517,1,23,15.109942,15.109942,1.047851,1.2870103,.69711727,-2.8900576,-1.3198112,.093449026,.56162733,0,11.139778,.48138645,11.621164,11.139778,68856.375
7264,0,1,0,0,0,0,23,0,3,1,2.457449,0,0,0,1,0,1,6.1679897,1,23,16.178862,16.178862,.62234592,.49846449,.63404852,-1.8211384,-1.0634195,.14379589,.096181318,1,11.105917,.37078196,11.476699,11.476699,96442.172
6123,1,0,0,0,1,0,25,0,4,1,2.4296393,0,0,0,1,1,1,7.4078145,1,23,17.40431,17.40431,.60782844,.13526982,.1473619,-.59568977,.1083818,.54315358,.64468211,0,10.867764,.35598806,11.223753,10.867764,52457.809
4306,1,1,0,0,0,0,22,0,3,0,2.9626205,1,0,0,0,0,1,5.8140535,0,23,14.923823,19.40097,1.1206038,1.1757551,.82771027,1.4009705,3.1313925,.99913013,.57865256,1,11.366713,.45123905,11.817951,11.817951,135665.98
1587,0,1,0,0,0,0,24,0,3,0,2.6472967,1,0,0,0,1,0,4.9746709,0,23,15.033164,19.543112,1.291342,.57841843,1.1196527,1.5431118,2.8219399,.99761331,.81324571,1,11.776211,.50035965,12.27657,12.27657,214608.42
3644,0,1,0,0,0,0,24,0,4,1,2.3397145,0,0,0,1,0,1,5.6640801,1,23,12.058648,12.058648,-2.1745627,-1.4713354,-1.9802134,-5.9413519,1.5852488,.9435451,.53635675,1,9.0019674,-.21703209,8.784935,8.784935,6535.0483
5852,1,1,0,0,0,0,24,1,3,0,2.6459644,0,1,0,0,1,1,6.3275032,1,23,13.156982,11.841284,.25049132,-.65661675,.85655278,-6.1587162,-4.7950153,8.1331194e-07,.30719852,0,11.340755,.39274898,11.733504,11.340755,84183.602
1487,0,1,0,0,0,0,23,1,2,1,2.6243973,1,0,0,0,1,0,9.0401049,1,23,17.44763,22.681917,.42965108,-.66419655,.33317739,4.6819172,2.2236972,.98691559,.079382643,1,11.244182,.34787789,11.592059,11.592059,108234.9
1598,1,0,1,0,0,0,22,0,3,1,3.0285959,0,0,0,1,1,1,7.0395055,1,23,13.283686,13.283686,-.15705632,.37831765,.53592628,-4.7163143,-.86951208,.19228356,.20785162,0,11.034798,.27601257,11.31081,11.034798,61994.297
7989,1,1,0,0,0,0,23,0,2,0,2.8817918,0,0,0,1,0,1,8.4763536,1,23,14.6438,14.6438,.39245865,-.19095185,1.4421765,-3.3562002,-2.7785599,.0027300222,.93215001,0,11.586912,.36823982,11.955152,11.586912,107679.25
2653,0,1,0,0,0,0,22,0,2,0,2.5810533,0,1,0,0,0,1,5.456573,1,23,17.934601,16.14114,-.59168249,-.16315375,-.16484603,-1.85886,-1.7777774,.037720207,.4753305,0,10.638818,.21831831,10.857136,10.638818,41723.418
3699,0,1,0,0,0,0,23,0,5,0,3.020304,1,0,0,0,1,1,7.689723,1,23,9.4141541,12.2384,-.99821645,-.01204869,-.81250894,-5.7616005,.41253728,.66002715,.13621546,1,10.450065,.14527042,10.595335,10.595335,39948.043
4937,0,0,0,0,0,1,25,1,4,1,2.5747442,0,0,0,1,1,1,5.7069187,1,23,18.925978,18.925978,-.25721502,.19278874,-.055472568,.92597771,-.22978888,.40912792,.56401265,0,10.74166,.21935394,10.961014,10.74166,46242.758
5550,0,1,0,0,0,0,22,1,4,0,2.4479406,0,1,0,0,0,1,5.8301077,1,23,12.198599,10.978739,.0078184027,-.46788275,.36422551,-7.0212612,-4.6284776,1.8418187e-06,.378683,0,11.031589,.31776246,11.349351,11.031589,61795.668
1599,0,1,0,0,0,0,25,0,4,0,2.6959136,0,1,0,0,0,1,5.7424655,1,23,10.949362,9.8544254,-1.0106106,-.60499007,-1.2073606,-8.1455746,-.65924519,.25486916,.41104281,0,9.8685207,.11743937,9.98596,9.8685207,19312.75
2486,0,0,1,0,0,0,25,0,3,1,2.7807014,0,0,0,1,1,1,6.3342481,1,23,15.441312,15.441312,2.1921201,1.0444101,1.7187217,-2.5586882,-1.8137752,.034856174,.19108784,0,12.126369,.70691961,12.833289,12.126369,184678.08
3743,0,1,0,0,0,0,24,0,2,0,2.5903683,0,0,1,0,0,0,7.6736875,1,23,12.720692,13.992762,-.039686162,-.59201819,.015584165,-4.0072384,-2.7857294,.0026703717,.238693,0,10.462367,.37579256,10.83816,10.462367,34974.238
172,0,1,0,0,0,0,25,1,2,0,2.7402837,0,1,0,0,0,1,7.5930152,0,23,17.107553,15.396798,-.622908,-1.277367,-.7707305,-2.6032019,-3.4471769,.00028323874,.2627432,0,10.180773,.22453474,10.405308,10.180773,26390.854
5425,1,0,0,0,1,0,24,1,2,0,2.8137503,1,0,0,0,1,1,6.8414793,1,23,16.070375,20.891487,1.2409679,.79676658,.47098839,2.8914871,4.7560816,.99999899,.44282264,1,11.247055,.49904722,11.746102,11.746102,126260.48
540,1,1,0,0,0,0,26,0,2,0,2.9781139,1,0,0,0,0,1,4.8563375,1,23,12.594165,16.372414,.84804314,.63743556,.43244547,-1.6275864,-.65464175,.25634921,.3170765,0,11.256144,.48761088,11.743754,11.256144,77353.688
6241,0,0,0,1,0,0,23,0,4,1,3.0506778,0,0,0,1,0,1,5.8186092,1,23,16.003962,16.003962,-.74186039,-.89590049,-.98019999,-1.9960384,-1.5607046,.059296735,.7919246,0,9.9945593,.16312979,10.157689,9.9945593,21906.951
3561,1,1,0,0,0,0,22,1,4,0,2.6306496,0,0,1,0,0,1,6.8648767,1,23,11.422352,12.564588,.19553645,1.1217228,.36056501,-5.4354124,-1.8799949,.030054389,.095919892,0,10.748636,.41860527,11.167241,10.748636,46566.48
3754,0,0,0,0,0,1,23,0,2,0,2.5771861,0,0,0,1,0,1,7.5051861,0,23,13.245687,13.245687,-1.5156174,-.84574032,-1.2284263,-4.7543135,-.74333191,.22864038,.62704158,0,9.5703058,-.017746426,9.5525599,9.5703058,14332.799
228,1,1,0,0,0,0,23,1,2,0,2.8770149,0,1,0,0,1,0,7.3588014,1,23,15.926883,14.334194,.53676772,.96489704,.56515306,-3.6658058,-2.000777,.022708213,.94445175,0,11.24929,.45270309,11.701994,11.24929,76825.391
5646,1,0,1,0,0,0,29,0,4,0,2.8502696,1,0,0,0,1,1,8.4363155,1,23,13.340976,17.343267,-1.4732066,-.939538,-1.6749444,-.65673256,-1.8954924,.029013596,.76602525,0,9.565136,.11838602,9.6835222,9.565136,14258.892
2564,0,1,0,0,0,0,23,0,5,0,2.8907318,0,0,0,1,1,0,6.8372765,0,23,15.128564,15.128564,1.2892717,1.4523557,1.0840731,-2.8714361,-1.3020362,.096452013,.56295687,0,11.468716,.5377686,12.006484,11.468716,95675.32
5805,0,0,1,0,0,0,23,0,3,0,2.8480861,1,0,0,0,0,0,4.9616218,1,23,13.163112,17.112045,1.4375625,1.0713309,1.0285252,-.88795471,.63330084,.73673141,.19109596,1,11.635372,.5314914,12.166863,12.166863,192309.91
5588,1,1,0,0,0,0,23,0,2,0,2.8261113,1,0,0,0,1,0,4.9022999,1,23,14.634162,19.02441,.42378983,.63881195,-.13158928,1.0244102,1.4972117,.93283093,.33825016,1,10.743809,.36844021,11.112249,11.112249,66986.703
2021,1,0,0,0,1,0,24,1,1,0,2.9383333,0,0,1,0,1,1,6.7370505,1,23,15.103621,16.613983,-2.1120257,-.6257183,-1.8894832,-1.3860168,-1.016474,.15470186,.70134515,0,8.9809179,.030530617,9.0114489,8.9809179,7949.9263
2674,1,0,0,0,0,1,22,0,4,0,2.9939682,0,0,0,1,0,1,6.8240018,1,23,11.830425,11.830425,.17324935,-.72039777,-.14035562,-6.1695747,-4.200417,.000013321189,.21479262,0,10.51139,.32967043,10.841061,10.51139,36731.492
2524,0,1,0,0,0,0,25,0,4,0,2.6657066,0,0,0,1,0,0,5.8722024,0,23,13.066254,13.066254,-1.1767976,-.62637413,-.77982724,-4.9337463,-.99067587,.16092195,.072677404,1,10.094102,.062551975,10.156654,10.156654,25761.963
3919,1,0,0,1,0,0,23,0,2,0,2.7909045,1,0,0,0,1,1,8.7227716,1,23,11.476255,14.919131,.37911093,.73264545,.1354311,-3.0808687,-1.0817672,.13967799,.25855783,0,11.010848,.42795604,11.438804,11.010848,60527.195
2318,0,1,0,0,0,0,23,1,4,0,2.8575478,0,1,0,0,0,1,7.2096758,1,23,12.246652,11.021986,.17875297,-.35068807,.18981086,-6.978014,-4.8899045,5.0442458e-07,.14166783,0,11.008897,.36978722,11.378684,11.008897,60409.207
877,1,1,0,0,0,0,23,0,3,0,2.8770001,1,0,0,0,0,1,5.9864097,1,23,15.238778,19.810411,-.40624243,-.18550014,-.2933504,1.8104115,-.58906299,.27790952,.29131469,0,10.531551,.25550777,10.787059,10.531551,37479.574
4654,0,0,0,1,0,0,23,0,3,0,2.9809349,0,0,0,1,1,1,6.1315742,1,23,16.309448,16.309448,-.77768052,-.84153873,-.74941045,-1.6905518,-1.6815348,.046329543,.026221631,1,10.055594,.19254763,10.248142,10.248142,28230.049
7270,1,1,0,0,0,0,24,1,3,0,2.4305189,0,1,0,0,0,0,8.1044855,1,23,16.970142,15.273128,-.49498993,.49627814,-.82258648,-2.7268724,-1.4052497,.079973519,.099947616,0,10.079739,.20921643,10.288955,10.079739,23854.75
6947,1,1,0,0,0,0,24,1,3,0,2.3052382,0,0,0,1,0,1,5.2358661,1,23,14.168361,14.168361,1.964209,.87205309,1.5846326,-3.8316393,-4.9057097,4.6545051e-07,.57042986,0,11.75275,.62272948,12.37548,11.75275,127102.66
3043,0,0,1,0,0,0,23,1,5,0,2.856436,0,0,0,1,0,0,4.6304555,1,23,16.048285,16.048285,.40757388,.49352589,.30346319,-1.9517155,-1.1385344,.12744869,.63904101,0,10.863689,.3483997,11.21209,10.863689,52244.477
1067,1,1,0,0,0,0,25,0,3,0,2.8492589,0,0,0,1,0,0,5.913826,1,23,13.709954,13.709954,.51483679,.34691969,.31548142,-4.2900457,-2.9579461,.0015484815,.98882055,0,10.725351,.37705162,11.102403,10.725351,45494.711
4182,1,0,0,0,0,1,22,0,2,0,2.7632637,0,1,0,0,0,1,5.2476835,1,23,13.981313,12.583181,1.361034,1.9424416,.6191889,-5.4168186,-4.3377981,7.1958625e-06,.50024498,0,11.206691,.57775229,11.784443,11.206691,73621.383
3409,0,1,0,0,0,0,25,0,5,0,2.5529735,0,0,0,1,0,1,9.4765139,1,23,18.035818,18.035818,-.76454318,-.69576424,-.47991025,.0358181,-2.2003706,.013890307,.95131052,0,10.325327,.14220573,10.467533,10.325327,30495.271
7387,0,1,0,0,0,0,23,1,3,0,2.556257,0,0,1,0,1,0,5.5639091,1,23,11.20506,12.325566,-.15280752,-.70359439,-.071773686,-5.6744337,-3.0479589,.0011520074,.24515232,0,10.526933,.38149261,10.908425,10.526933,37306.867
2356,0,1,0,0,0,0,24,0,3,0,3.0226634,1,0,0,0,0,1,7.3985004,1,23,13.156816,17.103859,-.1346592,.27764046,-.31226432,-.89614105,-.57928115,.28119975,.74173194,0,10.616426,.30672142,10.923148,10.616426,40799.555
6105,1,1,0,0,0,0,23,1,5,0,2.648844,0,0,0,1,0,1,6.1434755,0,23,17.315916,17.315916,.76894999,.9047963,.89940202,-.68408394,-.019271562,.49231222,.78560221,0,11.144088,.3718164,11.515904,11.144088,69153.766
1824,1,1,0,0,0,0,23,0,4,1,2.590332,0,0,0,1,0,1,5.356801,0,23,14.965071,14.965071,-.77788478,-1.2881851,-.50969666,-3.0349293,-2.2219362,.013143808,.95698375,0,9.9793663,.13882545,10.118192,9.9793663,21576.635
6246,1,1,0,0,0,0,24,0,2,0,2.6378264,0,0,0,1,1,1,5.4571929,1,23,12.743879,12.743879,-.41533637,-.28479412,-.3385146,-5.2561207,-1.9230704,.027235603,.63678217,0,10.290449,.23655681,10.527006,10.290449,29449.998
4526,1,1,0,0,0,0,24,0,4,1,2.6467552,1,0,0,0,1,1,5.0834632,1,23,14.513873,18.868034,.98729986,.72388542,.94797236,.86803436,2.5451877,.99453902,.90294325,1,11.732172,.45262796,12.1848,12.1848,195790.44
4096,0,1,0,0,0,0,22,0,3,0,2.7832127,0,1,0,0,0,1,5.665678,1,23,14.053851,12.648466,-.95409793,-1.5711132,-.37441444,-5.3515339,-2.3765602,.0087374542,.10768113,0,10.443059,.1518645,10.594923,10.443059,34305.43
819,0,1,0,0,0,0,24,0,4,0,2.8899329,0,1,0,0,0,0,5.6810288,0,23,17.323851,15.591465,-.3093487,-.20286602,-.026495012,-2.408535,-1.9257252,.027069347,.32860649,0,10.664893,.26963755,10.93453,10.664893,42825.68
1543,0,1,0,0,0,0,24,1,3,1,2.8438015,0,0,0,1,0,1,4.924202,1,23,19.200249,19.200249,-.95873004,-.7839306,-1.2164354,1.2002487,-2.405967,.0080648605,.69101822,0,9.7314529,.12799293,9.8594456,9.7314529,16839
2084,0,0,0,1,0,0,23,1,3,1,2.8796425,0,1,0,0,1,1,5.355196,1,23,12.563763,11.307386,.62016296,.41960081,.76083606,-6.6926136,-4.6909957,1.3593934e-06,.42892882,0,11.470974,.47927693,11.950251,11.470974,95891.633
3681,1,1,0,0,0,0,22,1,4,0,2.7271996,1,0,0,0,1,0,8.1894779,1,23,13.461668,17.500168,.71989089,.57162899,.30848092,-.49983215,.35941806,.64035881,.79879946,0,11.002523,.43909433,11.441618,11.002523,60025.422
4368,1,0,1,0,0,0,23,0,3,0,3.0195589,0,1,0,0,0,1,4.5597701,1,23,11.860899,10.674809,-.19318919,.74179912,-.41527611,-7.3251915,-1.9197013,.027447818,.42374486,0,10.573786,.30956551,10.883351,10.573786,39096.406
3797,1,1,0,0,0,0,24,0,3,1,2.4991441,0,1,0,0,0,0,4.5004797,0,23,18.771475,16.894327,-1.5595801,-1.7272111,-2.0452712,-1.1056728,-3.1597993,.00078938913,.35057512,0,9.0999136,.03204209,9.1319561,9.0999136,8954.5186
1006,0,0,1,0,0,0,22,1,4,1,2.9280267,0,0,0,1,0,1,5.5510764,0,23,14.321089,14.321089,-1.5615616,-.34240234,-2.2698066,-3.6789112,-.028597837,.48859265,.81334519,0,8.7510662,-.028739374,8.7223272,8.7510662,6317.4204
39,1,0,1,0,0,0,24,0,1,1,2.6788385,0,1,0,0,0,0,6.3414507,1,23,14.663609,13.197248,1.2437422,.44497681,.99467432,-4.8027525,-4.7445645,1.0447768e-06,.039280575,0,11.499335,.54587603,12.045212,11.499335,98650.172
5851,1,1,0,0,0,0,24,0,4,0,3.1777837,0,1,0,0,0,1,7.9810891,1,23,16.775232,15.097709,-.61657679,-.70076835,-.22059871,-2.9022913,-1.8326257,.033429123,.059522066,0,10.625436,.23963954,10.865075,10.625436,41168.793
3167,1,0,1,0,0,0,23,0,3,0,2.9033735,0,0,0,1,0,0,5.5878954,0,23,13.064394,13.064394,.08945325,.41939372,-.1994056,-4.935606,-2.3249295,.010037865,.59081089,0,10.126695,.30787078,10.434566,10.126695,25001.59
1326,1,1,0,0,0,0,24,0,5,1,3.0063846,0,0,1,0,0,0,6.9313235,1,23,15.426479,16.969128,-.012564559,.16227812,-.6972903,-1.0308723,.17033757,.56762767,.53557038,1,9.8968821,.34849894,10.245381,10.245381,28152.217
7990,0,1,0,0,0,0,25,0,2,0,2.8339801,0,0,1,0,0,1,5.6436639,1,23,15.080304,16.588335,-.056564275,.036357038,-.14350469,-1.411665,-.95884359,.16881877,.0830824,1,10.522029,.36348385,10.885512,10.885512,53397.133
4203,1,0,1,0,0,0,22,0,4,0,2.7676282,0,0,1,0,0,0,4.8989787,0,23,16.20039,17.820429,.54233849,.69626665,.38392943,-.17957115,.89786613,.81537151,.43503016,1,10.767788,.39890197,11.16669,11.16669,70734.586
7262,0,1,0,0,0,0,24,1,3,0,2.841027,1,0,0,0,0,1,7.2104964,1,23,15.099495,19.629343,1.2686199,1.1638206,1.8162543,1.629343,3.2005904,.99931425,.010628685,1,12.398651,.47588676,12.874537,12.874537,390247.91
1696,1,1,0,0,0,0,23,0,3,0,2.6728275,0,0,0,1,0,1,5.0875168,1,23,9.3356314,9.3356314,-.073972307,.54380935,.35851094,-8.6643686,-3.2228377,.00063463725,.81694645,0,10.799975,.2782554,11.078231,10.799975,49019.594
7117,0,1,0,0,0,0,22,1,4,0,2.6956663,0,0,1,0,0,1,6.2453017,1,23,8.5871592,9.4458752,1.4215428,1.462272,1.6061299,-8.5541248,-8.6516094,2.5389087e-18,.25397381,0,11.77936,.64040756,12.419767,11.77936,130530.19
6728,0,1,0,0,0,0,23,1,4,0,2.7064245,0,0,0,1,0,0,8.3655834,1,23,12.399942,12.399942,-1.5379822,-.99854404,-1.0569291,-5.6000576,-.3007926,.38178632,.067659363,1,9.7087116,-.022351254,9.6863604,9.6863604,16096.552
686,1,1,0,0,0,0,26,0,3,0,2.982439,1,0,0,0,0,1,5.8593245,0,23,16.296387,21.185303,-1.5051328,-.38363308,-1.5263746,3.1853027,-3.6357734,.00013857393,.69956154,0,9.445034,.090021282,9.5350552,9.445034,12645.213
2187,0,0,0,1,0,0,22,0,4,0,2.7067628,0,0,0,1,0,0,7.3383508,1,23,11.119622,11.119622,-3.1080444,-2.6696193,-2.24822,-6.8803778,4.263639,.99998993,.43509361,1,8.6873541,-.36593083,8.3214235,8.3214235,4111.0078
6451,0,1,0,0,0,0,24,0,2,0,2.6533673,1,0,0,0,1,1,7.332859,1,23,18.718033,24.333443,.4784871,1.3747538,.90657049,6.3334427,5.6941929,1,.054958839,1,11.679244,.35872072,12.037965,12.037965,169052.53
6284,0,1,0,0,0,0,25,0,2,1,2.4666166,1,0,0,0,0,0,8.0698099,1,23,10.926526,14.204483,.45762768,.96669787,-.18176813,-3.795517,-1.7880862,.036881052,.37025681,0,10.79889,.41129863,11.210189,10.79889,48966.422
1632,0,1,0,0,0,0,22,0,4,0,3.0378113,1,0,0,0,0,0,5.4973941,1,23,13.730158,17.849205,.79012656,.66802669,1.1233592,-.15079498,.83885056,.79922342,.33646703,1,11.872794,.4178457,12.29064,12.29064,217649.2
4029,1,1,0,0,0,0,23,1,3,0,2.3226478,0,0,0,1,0,1,6.7981591,1,23,17.977802,17.977802,1.1393062,1.1207513,1.0700755,-.022197723,.82391316,.79500556,.70352954,1,11.246912,.39918455,11.646096,11.646096,114244.51
7798,1,1,0,0,0,0,24,0,3,0,2.6362908,0,0,1,0,0,1,5.350915,1,23,13.332142,14.665357,-.29607007,-.19317709,.12701687,-3.3346434,-1.4564722,.072631069,.66676039,0,10.621335,.32053927,10.941875,10.621335,41000.316
3680,1,1,0,0,0,0,25,0,4,0,2.8388362,1,0,0,0,0,1,5.209569,1,23,19.052059,24.767675,.68876541,.94138813,.3563945,6.7676754,6.6506476,1,.15912573,1,11.191468,.37583396,11.567302,11.567302,105588.19
5626,1,1,0,0,0,0,26,1,4,0,2.3867233,0,1,0,0,0,1,5.7464538,1,23,17.689545,15.920589,-.70663917,-.51984751,-.33283937,-2.0794106,-2.2995033,.010738187,.055225335,0,10.387038,.17399591,10.561034,10.387038,32436.455
5479,1,1,0,0,0,0,26,0,3,0,2.8036036,0,0,1,0,0,1,5.7096577,1,23,14.483055,15.931361,1.2144516,.41406697,1.1326423,-2.0686388,-1.2912537,.098307863,.32733601,0,11.337889,.59086508,11.928754,11.337889,83942.617
7916,1,1,0,0,0,0,23,1,3,0,3.0730879,0,0,0,1,0,1,5.7108517,1,23,14.35188,14.35188,1.5855707,1.1290592,1.4231859,-3.6481199,-3.2883589,.00050386635,.2833814,0,11.664861,.59532869,12.260189,11.664861,116408.48
3820,1,0,0,0,0,1,22,1,3,1,2.7821908,0,0,0,1,1,1,8.3175926,0,23,13.069967,13.069967,.86107409,.073067307,.81319481,-4.9300327,-4.2429986,.000011027641,.84224367,0,11.076306,.47018552,11.546492,11.076306,64621.75
4531,0,0,0,0,1,0,22,1,2,1,2.9830692,0,0,0,1,0,1,7.1758595,0,23,13.151692,13.151692,.17868373,-.046186291,-.17756201,-4.8483076,-2.9785132,.0014482526,.73262465,0,10.495852,.32849112,10.824344,10.495852,36165.195
5281,0,1,0,0,0,0,24,1,3,0,2.8268852,0,0,0,1,1,1,5.4388061,0,23,13.71619,13.71619,1.2270317,1.2870183,.86048681,-4.2838097,-3.4753487,.00025509484,.13302936,0,11.290634,.54932356,11.839958,11.290634,80068.211
3386,1,1,0,0,0,0,23,0,3,0,2.7671177,0,1,0,0,1,1,7.1671147,1,23,13.591843,12.232658,.69389832,.16897096,.92415607,-5.7673416,-4.5595808,2.5627917e-06,.057097785,0,11.383298,.46628582,11.849584,11.383298,87842.258
2623,1,1,0,0,0,0,24,1,3,0,2.393513,1,0,0,0,0,0,7.749238,0,23,15.633208,20.32317,.19359373,.5229044,-.44428304,2.3231697,.77095199,.77963233,.91910988,0,10.294281,.28346854,10.577749,10.294281,29563.064
3508,1,0,0,1,0,0,27,0,3,0,2.6186306,1,0,0,0,0,0,6.0149465,0,23,12.875004,16.737505,-.3909817,-.077505484,-.05967167,-1.262495,-1.3268943,.092271827,.96780407,0,10.699292,.26930648,10.968598,10.699292,44324.469
7938,0,1,0,0,0,0,23,0,3,0,2.7921393,0,0,0,1,0,1,5.9250526,0,23,13.928988,13.928988,-2.1188447,-1.4003214,-1.8008875,-4.0710125,-.40966123,.34102723,.46103677,0,9.2263155,-.12310209,9.1032133,9.2263155,10161.034
3095,1,1,0,0,0,0,23,0,4,0,2.8624961,1,0,0,0,0,1,9.4598207,1,23,14.536314,18.897207,.29473642,.078433141,.18842344,.89720726,.42843992,.66583455,.058223717,1,11.03843,.33506691,11.373497,11.373497,86985.523
1156,1,0,0,0,0,1,22,1,3,1,2.8623745,0,0,0,1,0,1,4.641923,1,23,13.111477,13.111477,-1.0751088,-1.0934728,-1.1768646,-4.8885231,-1.1928028,.11647331,.4429858,0,9.670558,.087589622,9.7581472,9.670558,15844.188
4293,1,0,1,0,0,0,23,0,2,0,2.6992598,1,0,0,0,1,0,7.534945,1,23,13.906208,18.07807,-.78098142,-.54766893,-.43156675,.078069687,-1.3556206,.087609954,.45937562,0,10.415851,.22990386,10.645755,10.415851,33384.621
2350,0,1,0,0,0,0,23,0,3,0,3.0088725,0,0,0,1,1,0,7.3367381,1,23,13.712423,13.712423,.29807597,.4614144,.18253018,-4.2875767,-2.147047,.015894769,.017969903,0,10.99157,.39085406,11.382423,10.99157,59371.496
6664,0,0,0,0,0,1,23,1,2,0,2.707078,0,0,0,1,0,1,5.6035423,0,23,14.728951,14.728951,-.51278627,-.46998718,-.019945931,-3.2710485,-2.4857705,.0064635659,.29293159,0,10.345395,.19409016,10.539485,10.345395,31113.438
297,1,1,0,0,0,0,23,1,2,1,2.4199343,0,0,0,1,1,1,7.3059049,1,23,14.08631,14.08631,.24584597,-.60948735,-.39450729,-3.9136896,-3.2052763,.00067466457,.32010716,0,10.450101,.34184569,10.791946,10.450101,34547.859
